,vertices,delta,runtime,deltafactor,seed,attempt
0,1000,514,4,1600,0,0
1,1000,436,5,1600,1,0
2,10000,1416,3,1600,0,0
3,10000,1118,7,1600,1,0
4,10000,5547,3,1600,2,0
5,10000,4861,3,1600,3,0
6,10000,2368,3,1600,4,0
7,10000,2243,3,1600,5,0
8,10000,2292,3,1600,6,0
9,10000,2395,3,1600,7,0
10,10000,4451,3,1600,8,0
11,100000,9592,3,1600,0,0
12,100000,9546,3,1600,1,0
13,100000,9589,3,1600,2,0
14,1000,0,0,1600,2,0
15,100000,8629,3,1600,3,0
16,10000,0,0,1600,9,0
17,10000,1431,4,1600,10,0
18,100000,8172,3,1600,4,0
19,100000,8049,3,1600,5,0
20,100000,8100,3,1600,6,0
21,100000,8191,3,1600,7,0
22,1000,0,0,1600,3,0
23,10000,0,0,1600,11,0
24,100000,8090,3,1600,8,0
25,100000,4794,3,1600,9,0
26,100000,4761,3,1600,10,0
27,1000,0,0,1600,4,0
28,1000,605,3,1600,5,0
29,100000,4800,4,1600,11,0
30,1000000,13333,3,1600,0,0
31,10000,0,0,1600,12,0
32,10000,2786,4,1600,13,0
33,10000,2957,3,1600,14,0
34,10000,1778,4,1600,15,0
35,10000,1881,4,1600,16,0
36,10000,2371,4,1600,17,0
37,10000,3397,3,1600,18,0
38,10000,1187,4,1600,19,0
39,10000,1774,3,1600,20,0
40,10000,894,4,1600,21,0
41,10000,1706,4,1600,22,0
42,10000,1697,4,1600,23,0
43,10000,2935,3,1600,24,0
44,10000,2469,4,1600,25,0
45,10000,1836,4,1600,26,0
46,10000,2022,3,1600,27,0
47,1000,0,0,1600,6,0
48,10000,0,0,1600,28,0
49,10000,1702,4,1600,29,0
50,10000,1138,5,1600,30,0
51,10000,1338,4,1600,31,0
52,10000,5388,3,1600,32,0
53,10000,3239,3,1600,33,0
54,10000,1545,4,1600,34,0
55,10000,4297,3,1600,35,0
56,10000,1241,5,1600,36,0
57,1000,0,0,1600,7,0
58,10000,0,0,1600,37,0
59,100000,0,0,1600,12,0
60,100000,4838,3,1600,13,0
61,100000,4830,3,1600,14,0
62,1000,0,0,1600,8,0
63,100000,4798,4,1600,15,0
64,10000,0,0,1600,38,0
65,100000,4754,3,1600,16,0
66,1000,0,0,1600,9,0
67,1000000,13329,4,1600,1,0
68,10000,0,0,1600,39,0
69,10000,3145,3,1600,40,0
70,1000,0,0,1600,10,0
71,1000,382,4,1600,11,0
72,1000,446,5,1600,12,0
73,10000,0,0,1600,41,0
74,10000,1091,5,1600,42,0
75,10000,4179,3,1600,43,0
76,1000,0,0,1600,13,0
77,100000,0,0,1600,17,0
78,100000,4785,3,1600,18,0
79,10000,0,0,1600,44,0
80,10000,2911,3,1600,45,0
81,10000,2969,4,1600,46,0
82,10000,1597,4,1600,47,0
83,1000,0,0,1600,14,0
84,1000,474,4,1600,15,0
85,1000000,13319,3,1600,2,0
86,10000,0,0,1600,48,0
87,10000,1154,4,1600,49,0
88,1000,0,0,1600,16,0
89,10000,0,0,1600,50,0
90,10000,2765,3,1600,51,0
91,10000,1704,4,1600,52,0
92,100000,0,0,1600,19,0
93,1000,0,0,1600,17,0
94,1000,556,4,1600,18,0
95,100000,3609,4,1600,20,0
96,100000,3588,4,1600,21,0
97,10000,0,0,1600,53,0
98,100000,3618,4,1600,22,0
99,100000,11049,3,1600,23,0
100,1000,0,0,1600,19,0
101,100000,11020,3,1600,24,0
102,1000000,13350,3,1600,3,0
103,100000,11058,3,1600,25,0
104,10000,0,0,1600,54,0
105,100000,10914,3,1600,26,0
106,100000,10817,3,1600,27,0
107,1000,0,0,1600,20,0
108,100000,10865,3,1600,28,0
109,100000,10703,3,1600,29,0
110,10000,0,0,1600,55,0
111,10000,2269,3,1600,56,0
112,10000,2222,3,1600,57,0
113,10000,1303,4,1600,58,0
114,10000,1162,4,1600,59,0
115,10000,3817,3,1600,60,0
116,10000,1265,4,1600,61,0
117,10000,883,5,1600,62,0
118,10000,1071,4,1600,63,0
119,10000,1223,4,1600,64,0
120,10000,3350,3,1600,65,0
121,10000,2189,3,1600,66,0
122,10000,4298,3,1600,67,0
123,10000,972,5,1600,68,0
124,10000,3074,3,1600,69,0
125,10000,1808,3,1600,70,0
126,10000,2017,4,1600,71,0
127,10000,3355,3,1600,72,0
128,10000,1123,4,1600,73,0
129,100000,10708,3,1600,30,0
130,100000,10531,3,1600,31,0
131,1000,0,0,1600,21,0
132,100000,10607,3,1600,32,0
133,100000,7636,3,1600,33,0
134,100000,7571,3,1600,34,0
135,10000,0,0,1600,74,0
136,10000,1594,4,1600,75,0
137,100000,7527,4,1600,35,0
138,1000,0,0,1600,22,0
139,100000,6237,3,1600,36,0
140,100000,6141,4,1600,37,0
141,10000,0,0,1600,76,0
142,100000,6147,4,1600,38,0
143,1000,0,0,1600,23,0
144,1000,690,3,1600,24,0
145,100000,6133,3,1600,39,0
146,100000,6161,3,1600,40,0
147,1000000,13425,4,1600,4,0
148,100000,6205,3,1600,41,0
149,10000,0,0,1600,77,0
150,10000,1159,4,1600,78,0
151,100000,6075,4,1600,42,0
152,1000,0,0,1600,25,0
153,100000,6003,3,1600,43,0
154,10000,0,0,1600,79,0
155,10000,2984,4,1600,80,0
156,10000,1190,4,1600,81,0
157,10000,1886,4,1600,82,0
158,10000,1509,4,1600,83,0
159,10000,1296,4,1600,84,0
160,10000,2591,3,1600,85,0
161,10000,1595,4,1600,86,0
162,10000,3880,3,1600,87,0
163,1000,0,0,1600,26,0
164,10000,0,0,1600,88,0
165,10000,2279,4,1600,89,0
166,10000,1175,5,1600,90,0
167,10000,1346,4,1600,91,0
168,1000,0,0,1600,27,0
169,100000,0,0,1600,44,0
170,10000,0,0,1600,92,0
171,1000,0,0,1600,28,0
172,1000000,13379,4,1600,5,0
173,10000,0,0,1600,93,0
174,10000,4312,3,1600,94,0
175,1000,0,0,1600,29,0
176,1000,315,4,1600,30,0
177,1000,523,4,1600,31,0
178,1000,511,4,1600,32,0
179,10000,0,0,1600,95,0
180,10000,1682,4,1600,96,0
181,1000,0,0,1600,33,0
182,100000,0,0,1600,45,0
183,100000,4159,4,1600,46,0
184,100000,4131,4,1600,47,0
185,10000,0,0,1600,97,0
186,100000,4058,3,1600,48,0
187,1000,0,0,1600,34,0
188,100000,4057,4,1600,49,0
189,100000,4053,4,1600,50,0
190,10000,0,0,1600,98,0
191,100000,5563,4,1600,51,0
192,1000,0,0,1600,35,0
193,100000,5643,4,1600,52,0
194,1000000,13370,4,1600,6,0
195,100000,5681,3,1600,53,0
196,100000,5690,3,1600,54,0
197,10000,0,0,1600,99,0
198,10000,1306,5,1600,100,0
199,10000,2061,3,1600,101,0
200,10000,3313,4,1600,102,0
201,10000,2424,3,1600,103,0
202,1000,0,0,1600,36,0
203,1000,522,5,1600,37,0
204,1000,586,4,1600,38,0
205,100000,5635,4,1600,55,0
206,100000,5613,3,1600,56,0
207,100000,5600,3,1600,57,0
208,100000,7880,3,1600,58,0
209,10000,0,0,1600,104,0
210,10000,2294,3,1600,105,0
211,10000,3480,3,1600,106,0
212,10000,1899,3,1600,107,0
213,1000,0,0,1600,39,0
214,1000,649,3,1600,40,0
215,1000,509,4,1600,41,0
216,100000,7816,3,1600,59,0
217,100000,7774,3,1600,60,0
218,100000,7937,4,1600,61,0
219,100000,7865,3,1600,62,0
220,10000,0,0,1600,108,0
221,10000,2807,3,1600,109,0
222,1000,0,0,1600,42,0
223,100000,7671,3,1600,63,0
224,100000,7620,3,1600,64,0
225,100000,7615,3,1600,65,0
226,100000,7729,3,1600,66,0
227,10000,0,0,1600,110,0
228,10000,7044,3,1600,111,0
229,10000,1932,4,1600,112,0
230,10000,6488,3,1600,113,0
231,1000,0,0,1600,43,0
232,100000,7766,3,1600,67,0
233,100000,4895,4,1600,68,0
234,1000000,13397,4,1600,7,0
235,100000,4864,3,1600,69,0
236,100000,4837,4,1600,70,0
237,10000,0,0,1600,114,0
238,10000,2679,3,1600,115,0
239,1000,0,0,1600,44,0
240,1000,742,3,1600,45,0
241,10000,1413,4,1600,116,0
242,10000,1384,4,1600,117,0
243,10000,4909,3,1600,118,0
244,10000,4087,3,1600,119,0
245,10000,1288,4,1600,120,0
246,10000,1398,4,1600,121,0
247,10000,1597,3,1600,122,0
248,100000,4731,4,1600,71,0
249,100000,4747,4,1600,72,0
250,100000,4334,3,1600,73,0
251,1000,0,0,1600,46,0
252,1000,516,5,1600,47,0
253,10000,0,0,1600,123,0
254,10000,2030,4,1600,124,0
255,10000,1401,5,1600,125,0
256,100000,4356,4,1600,74,0
257,10000,2664,4,1600,126,0
258,100000,4367,3,1600,75,0
259,100000,4334,3,1600,76,0
260,100000,4252,4,1600,77,0
261,10000000,0,0,1600,0,0
262,1000,0,0,1600,48,0
263,10000,0,0,1600,127,0
264,10000,1508,4,1600,128,0
265,10000,1755,3,1600,129,0
266,10000,3256,3,1600,130,0
267,10000,1705,3,1600,131,0
268,10000,1794,4,1600,132,0
269,100000,5847,3,1600,78,0
270,10000,1166,4,1600,133,0
271,10000,2501,4,1600,134,0
272,10000,4889,3,1600,135,0
273,100000,5905,3,1600,79,0
274,100000,5869,4,1600,80,0
275,100000,5951,3,1600,81,0
276,1000,0,0,1600,49,0
277,10000,0,0,1600,136,0
278,100000,5918,3,1600,82,0
279,100000,5998,3,1600,83,0
280,1000000,13447,4,1600,8,0
281,100000,5969,4,1600,84,0
282,1000,0,0,1600,50,0
283,1000,353,5,1600,51,0
284,100000,7069,3,1600,85,0
285,10000,0,0,1600,137,0
286,10000,1390,5,1600,138,0
287,10000,1770,4,1600,139,0
288,10000,1679,4,1600,140,0
289,100000,7199,4,1600,86,0
290,100000,7192,3,1600,87,0
291,100000,7300,4,1600,88,0
292,1000,0,0,1600,52,0
293,100000,7221,4,1600,89,0
294,10000,0,0,1600,141,0
295,10000,6121,3,1600,142,0
296,10000,1332,4,1600,143,0
297,10000,1483,4,1600,144,0
298,10000,1103,5,1600,145,0
299,100000,7220,3,1600,90,0
300,100000,7189,3,1600,91,0
301,100000,7089,3,1600,92,0
302,1000,0,0,1600,53,0
303,1000,341,5,1600,54,0
304,100000,6831,4,1600,93,0
305,10000,0,0,1600,146,0
306,10000,1118,6,1600,147,0
307,100000,6843,3,1600,94,0
308,1000000,13493,3,1600,9,0
309,100000,5325,3,1600,95,0
310,1000,0,0,1600,55,0
311,1000,428,5,1600,56,0
312,100000,5211,4,1600,96,0
313,10000,0,0,1600,148,0
314,100000,5171,4,1600,97,0
315,100000,5250,4,1600,98,0
316,100000,5238,3,1600,99,0
317,1000,0,0,1600,57,0
318,100000,5212,4,1600,100,0
319,10000,0,0,1600,149,0
320,100000,5233,3,1600,101,0
321,100000,22312,3,1600,102,0
322,100000,22813,2,1600,103,0
323,1000,0,0,1600,58,0
324,1000,581,3,1600,59,0
325,100000,22071,3,1600,104,0
326,10000,0,0,1600,150,0
327,100000,22020,3,1600,105,0
328,100000,21601,3,1600,106,0
329,100000,21758,3,1600,107,0
330,1000,0,0,1600,60,0
331,100000,21797,2,1600,108,0
332,10000,0,0,1600,151,0
333,100000,21551,3,1600,109,0
334,10000,5061,3,1600,152,0
335,10000,1361,4,1600,153,0
336,10000,1241,5,1600,154,0
337,10000,1184,4,1600,155,0
338,100000,21549,2,1600,110,0
339,100000,21408,3,1600,111,0
340,1000000,13531,4,1600,10,0
341,100000,16738,3,1600,112,0
342,1000,0,0,1600,61,0
343,100000,16680,3,1600,113,0
344,10000,0,0,1600,156,0
345,10000,1124,4,1600,157,0
346,10000,2347,4,1600,158,0
347,10000,1837,4,1600,159,0
348,10000,931,4,1600,160,0
349,10000,2321,3,1600,161,0
350,100000,7828,3,1600,114,0
351,100000,7797,4,1600,115,0
352,1000,0,0,1600,62,0
353,100000,8020,3,1600,116,0
354,100000,7953,3,1600,117,0
355,10000,0,0,1600,162,0
356,10000,2085,4,1600,163,0
357,10000,4860,3,1600,164,0
358,10000,1325,4,1600,165,0
359,10000,1262,5,1600,166,0
360,10000,5129,2,1600,167,0
361,10000,2281,3,1600,168,0
362,10000,3135,3,1600,169,0
363,10000,2370,3,1600,170,0
364,10000,2965,3,1600,171,0
365,100000,8012,3,1600,118,0
366,10000,2291,3,1600,172,0
367,10000,3707,3,1600,173,0
368,10000,3235,3,1600,174,0
369,10000,2694,4,1600,175,0
370,10000,1802,4,1600,176,0
371,10000,2913,3,1600,177,0
372,10000,1483,4,1600,178,0
373,10000,3294,3,1600,179,0
374,10000,4451,3,1600,180,0
375,10000,3573,3,1600,181,0
376,100000,6339,3,1600,119,0
377,1000,0,0,1600,63,0
378,1000,437,4,1600,64,0
379,1000,471,3,1600,65,0
380,100000,3462,4,1600,120,0
381,100000,4888,3,1600,121,0
382,100000,4851,4,1600,122,0
383,10000,0,0,1600,182,0
384,10000,1653,4,1600,183,0
385,10000,1498,3,1600,184,0
386,10000,3411,3,1600,185,0
387,10000,1915,4,1600,186,0
388,10000,1866,4,1600,187,0
389,10000,2859,3,1600,188,0
390,10000,813,4,1600,189,0
391,1000000,13525,3,1600,11,0
392,100000,4850,5,1600,123,0
393,1000,0,0,1600,66,0
394,1000,769,4,1600,67,0
395,100000,4792,3,1600,124,0
396,100000,4750,4,1600,125,0
397,10000,0,0,1600,190,0
398,100000,8183,3,1600,126,0
399,1000,0,0,1600,68,0
400,1000,535,4,1600,69,0
401,100000,8223,3,1600,127,0
402,100000,8253,3,1600,128,0
403,100000,8303,3,1600,129,0
404,10000,0,0,1600,191,0
405,10000,2267,3,1600,192,0
406,10000,1047,4,1600,193,0
407,10000,5144,3,1600,194,0
408,10000,3665,3,1600,195,0
409,10000,2163,3,1600,196,0
410,10000,1220,5,1600,197,0
411,100000,8224,4,1600,130,0
412,1000,0,0,1600,70,0
413,100000,8247,3,1600,131,0
414,100000,8274,3,1600,132,0
415,100000,12813,4,1600,133,0
416,10000,0,0,1600,198,0
417,100000,12596,3,1600,134,0
418,1000000,13519,3,1600,12,0
419,1000,0,0,1600,71,0
420,1000,599,4,1600,72,0
421,100000,12600,3,1600,135,0
422,100000,12806,3,1600,136,0
423,100000,12771,3,1600,137,0
424,10000,0,0,1600,199,0
425,10000,1416,4,1600,0,1
426,10000,1118,5,1600,1,1
427,10000,5547,3,1600,2,1
428,10000,4861,3,1600,3,1
429,10000,2368,3,1600,4,1
430,10000,2243,3,1600,5,1
431,10000,2292,4,1600,6,1
432,10000,2395,3,1600,7,1
433,10000,4451,3,1600,8,1
434,10000,734,5,1600,9,1
435,100000,12864,3,1600,138,0
436,1000,0,0,1600,73,0
437,100000,12836,3,1600,139,0
438,100000,12865,3,1600,140,0
439,100000,12855,3,1600,141,0
440,10000,0,0,1600,10,1
441,100000,12976,3,1600,142,0
442,1000,0,0,1600,74,0
443,1000,582,4,1600,75,0
444,100000,9636,3,1600,143,0
445,100000,9678,3,1600,144,0
446,100000,9513,3,1600,145,0
447,10000,0,0,1600,11,1
448,100000,9492,3,1600,146,0
449,10000,748,6,1600,12,1
450,10000,2786,4,1600,13,1
451,10000,2957,3,1600,14,1
452,10000,1778,3,1600,15,1
453,10000,1881,3,1600,16,1
454,10000,2371,4,1600,17,1
455,10000,3397,4,1600,18,1
456,1000,0,0,1600,76,0
457,1000,468,4,1600,77,0
458,1000000,13493,3,1600,13,0
459,100000,9539,3,1600,147,0
460,100000,9606,3,1600,148,0
461,100000,9504,3,1600,149,0
462,100000,9622,3,1600,150,0
463,10000,0,0,1600,19,1
464,10000,1774,3,1600,20,1
465,10000,894,5,1600,21,1
466,10000,1706,4,1600,22,1
467,10000,1697,3,1600,23,1
468,10000,2935,3,1600,24,1
469,10000,2469,4,1600,25,1
470,1000,0,0,1600,78,0
471,10000,1836,4,1600,26,1
472,10000,2022,4,1600,27,1
473,100000,9727,3,1600,151,0
474,100000,9518,3,1600,152,0
475,1000,0,0,1600,79,0
476,1000,528,4,1600,80,0
477,1000,559,6,1600,81,0
478,10000,0,0,1600,28,1
479,10000,1702,3,1600,29,1
480,10000,1138,4,1600,30,1
481,10000,1338,4,1600,31,1
482,10000,5388,3,1600,32,1
483,10000,3239,3,1600,33,1
484,10000,1545,5,1600,34,1
485,10000,4297,3,1600,35,1
486,1000,0,0,1600,82,0
487,10000,0,0,1600,36,1
488,1000000,13624,3,1600,14,0
489,100000,0,0,1600,153,0
490,1000,0,0,1600,83,0
491,10000,0,0,1600,37,1
492,10000,1412,4,1600,38,1
493,1000,0,0,1600,84,0
494,10000,0,0,1600,39,1
495,10000,3145,3,1600,40,1
496,1000,0,0,1600,85,0
497,10000,0,0,1600,41,1
498,10000,1091,4,1600,42,1
499,10000,4179,3,1600,43,1
500,1000000,13642,3,1600,15,0
501,100000,0,0,1600,154,0
502,100000,8109,3,1600,155,0
503,100000,8087,3,1600,156,0
504,1000,0,0,1600,86,0
505,100000,7942,3,1600,157,0
506,10000,0,0,1600,44,1
507,10000,2911,3,1600,45,1
508,10000,2969,3,1600,46,1
509,10000,1597,4,1600,47,1
510,100000,9290,6,1600,158,0
511,100000,9238,3,1600,159,0
512,1000,0,0,1600,87,0
513,100000,9042,3,1600,160,0
514,10000,0,0,1600,48,1
515,100000,8930,3,1600,161,0
516,100000,9075,3,1600,162,0
517,100000,9269,3,1600,163,0
518,100000,9152,3,1600,164,0
519,1000,0,0,1600,88,0
520,10000,0,0,1600,49,1
521,100000,9263,3,1600,165,0
522,100000,9085,3,1600,166,0
523,100000,9054,3,1600,167,0
524,1000,0,0,1600,89,0
525,1000,476,4,1600,90,0
526,1000,571,5,1600,91,0
527,1000,560,4,1600,92,0
528,10000,0,0,1600,50,1
529,10000,2765,4,1600,51,1
530,10000,1704,4,1600,52,1
531,1000000,12239,4,1600,16,0
532,1000,0,0,1600,93,0
533,1000,834,3,1600,94,0
534,10000,0,0,1600,53,1
535,1000,0,0,1600,95,0
536,1000,445,6,1600,96,0
537,10000,0,0,1600,54,1
538,100000,0,0,1600,168,0
539,100000,5192,3,1600,169,0
540,100000,5229,4,1600,170,0
541,1000,0,0,1600,97,0
542,100000,6640,4,1600,171,0
543,10000,0,0,1600,55,1
544,10000,2269,3,1600,56,1
545,10000,2222,3,1600,57,1
546,100000,6566,4,1600,172,0
547,100000,6492,3,1600,173,0
548,100000,6479,3,1600,174,0
549,10000000,0,0,1600,1,0
550,1000,0,0,1600,98,0
551,100000,6468,3,1600,175,0
552,10000,0,0,1600,58,1
553,10000,1162,4,1600,59,1
554,10000,3817,3,1600,60,1
555,1000000,12249,4,1600,17,0
556,100000,6481,3,1600,176,0
557,100000,6475,3,1600,177,0
558,100000,6529,3,1600,178,0
559,1000,0,0,1600,99,0
560,100000,6434,3,1600,179,0
561,10000,0,0,1600,61,1
562,100000,6423,4,1600,180,0
563,100000,5193,4,1600,181,0
564,1000,0,0,1600,100,0
565,100000,4831,3,1600,182,0
566,10000,0,0,1600,62,1
567,10000,1071,6,1600,63,1
568,1000,0,0,1600,101,0
569,1000,509,6,1600,102,0
570,10000,0,0,1600,64,1
571,10000,3350,3,1600,65,1
572,10000,2189,3,1600,66,1
573,10000,4298,3,1600,67,1
574,1000000,12236,3,1600,18,0
575,1000,0,0,1600,103,0
576,10000,0,0,1600,68,1
577,10000,3074,4,1600,69,1
578,10000,1808,4,1600,70,1
579,100000,0,0,1600,183,0
580,100000,4862,4,1600,184,0
581,1000,0,0,1600,104,0
582,100000,10040,3,1600,185,0
583,10000,0,0,1600,71,1
584,10000,3355,3,1600,72,1
585,100000,9968,3,1600,186,0
586,100000,10050,3,1600,187,0
587,100000,9892,3,1600,188,0
588,1000,0,0,1600,105,0
589,1000,292,6,1600,106,0
590,100000,10081,3,1600,189,0
591,10000,0,0,1600,73,1
592,100000,10160,3,1600,190,0
593,100000,9868,3,1600,191,0
594,1000000,12339,3,1600,19,0
595,100000,9765,3,1600,192,0
596,1000,0,0,1600,107,0
597,100000,9895,3,1600,193,0
598,100000,9885,3,1600,194,0
599,10000,0,0,1600,74,1
600,10000,1594,5,1600,75,1
601,100000,8861,3,1600,195,0
602,100000,9143,3,1600,196,0
603,1000,0,0,1600,108,0
604,100000,9192,3,1600,197,0
605,100000,9253,3,1600,198,0
606,10000,0,0,1600,76,1
607,10000,1133,4,1600,77,1
608,10000,1159,4,1600,78,1
609,100000,9181,3,1600,199,0
610,100000,9592,3,1600,0,1
611,1000,0,0,1600,109,0
612,1000,354,5,1600,110,0
613,100000,9546,4,1600,1,1
614,100000,9589,3,1600,2,1
615,10000,0,0,1600,79,1
616,10000,2984,3,1600,80,1
617,10000,1190,4,1600,81,1
618,100000,8629,3,1600,3,1
619,1000000,12357,3,1600,20,0
620,100000,8172,3,1600,4,1
621,1000,0,0,1600,111,0
622,1000,566,5,1600,112,0
623,1000,571,4,1600,113,0
624,1000,417,5,1600,114,0
625,100000,8049,3,1600,5,1
626,100000,8100,3,1600,6,1
627,10000,0,0,1600,82,1
628,10000,1509,4,1600,83,1
629,100000,8191,3,1600,7,1
630,100000,8090,3,1600,8,1
631,1000,0,0,1600,115,0
632,10000,0,0,1600,84,1
633,10000,2591,3,1600,85,1
634,10000,1595,3,1600,86,1
635,10000,3880,3,1600,87,1
636,1000,0,0,1600,116,0
637,10000,0,0,1600,88,1
638,10000,2279,3,1600,89,1
639,10000,1175,4,1600,90,1
640,10000,1346,4,1600,91,1
641,10000,1181,5,1600,92,1
642,1000,0,0,1600,117,0
643,100000,0,0,1600,9,1
644,10000,0,0,1600,93,1
645,10000,4312,3,1600,94,1
646,100000,4761,4,1600,10,1
647,1000000,12283,4,1600,21,0
648,100000,4800,3,1600,11,1
649,1000,0,0,1600,118,0
650,10000,0,0,1600,95,1
651,10000,1682,4,1600,96,1
652,1000,0,0,1600,119,0
653,10000,0,0,1600,97,1
654,1000,0,0,1600,120,0
655,100000,0,0,1600,12,1
656,10000,0,0,1600,98,1
657,10000,1703,4,1600,99,1
658,10000,1306,4,1600,100,1
659,10000,2061,4,1600,101,1
660,10000,3313,3,1600,102,1
661,10000,2424,3,1600,103,1
662,100000,4838,3,1600,13,1
663,100000,4830,3,1600,14,1
664,1000,0,0,1600,121,0
665,1000,525,4,1600,122,0
666,100000,4798,3,1600,15,1
667,100000,4754,4,1600,16,1
668,10000,0,0,1600,104,1
669,10000,2294,4,1600,105,1
670,10000,3480,3,1600,106,1
671,10000,1899,4,1600,107,1
672,100000,4720,4,1600,17,1
673,1000000,12241,4,1600,22,0
674,100000,4785,3,1600,18,1
675,1000,0,0,1600,123,0
676,1000,496,4,1600,124,0
677,10000,0,0,1600,108,1
678,10000,2807,4,1600,109,1
679,1000,0,0,1600,125,0
680,1000,698,3,1600,126,0
681,10000,0,0,1600,110,1
682,10000,7044,2,1600,111,1
683,10000,1932,3,1600,112,1
684,10000,6488,3,1600,113,1
685,1000,0,0,1600,127,0
686,100000,0,0,1600,19,1
687,10000,0,0,1600,114,1
688,10000,2679,4,1600,115,1
689,10000,1413,4,1600,116,1
690,10000,1384,4,1600,117,1
691,10000,4909,2,1600,118,1
692,10000,4087,4,1600,119,1
693,100000,3609,4,1600,20,1
694,1000000,12290,3,1600,23,0
695,1000,0,0,1600,128,0
696,1000,733,3,1600,129,0
697,1000,785,3,1600,130,0
698,1000,592,4,1600,131,0
699,10000,0,0,1600,120,1
700,10000,1398,4,1600,121,1
701,10000,1597,4,1600,122,1
702,1000,0,0,1600,132,0
703,10000,0,0,1600,123,1
704,10000,2030,3,1600,124,1
705,10000,1401,4,1600,125,1
706,10000,2664,3,1600,126,1
707,1000,0,0,1600,133,0
708,100000,0,0,1600,21,1
709,100000,3618,3,1600,22,1
710,10000,0,0,1600,127,1
711,100000,11049,3,1600,23,1
712,10000,1508,4,1600,128,1
713,10000,1755,4,1600,129,1
714,10000,3256,4,1600,130,1
715,10000,1705,4,1600,131,1
716,10000,1794,3,1600,132,1
717,10000,1166,4,1600,133,1
718,10000,2501,3,1600,134,1
719,10000,4889,3,1600,135,1
720,100000,11020,3,1600,24,1
721,1000000,12289,3,1600,24,0
722,1000,0,0,1600,134,0
723,100000,11058,3,1600,25,1
724,100000,10914,3,1600,26,1
725,100000,10817,3,1600,27,1
726,10000,0,0,1600,136,1
727,100000,10865,3,1600,28,1
728,1000,0,0,1600,135,0
729,1000,429,5,1600,136,0
730,100000,10703,3,1600,29,1
731,100000,10708,3,1600,30,1
732,100000,10531,3,1600,31,1
733,10000,0,0,1600,137,1
734,10000,1390,7,1600,138,1
735,100000,10607,3,1600,32,1
736,1000,0,0,1600,137,0
737,1000,534,6,1600,138,0
738,1000,724,4,1600,139,0
739,100000,7636,4,1600,33,1
740,100000,7571,3,1600,34,1
741,100000,7527,3,1600,35,1
742,10000,0,0,1600,139,1
743,10000,1679,4,1600,140,1
744,100000,6237,3,1600,36,1
745,1000,0,0,1600,140,0
746,1000000,12330,3,1600,25,0
747,100000,6141,4,1600,37,1
748,100000,6147,3,1600,38,1
749,100000,6133,3,1600,39,1
750,10000,0,0,1600,141,1
751,10000,6121,3,1600,142,1
752,1000,0,0,1600,141,0
753,10000,0,0,1600,143,1
754,10000,1483,4,1600,144,1
755,10000,1103,4,1600,145,1
756,10000,1137,4,1600,146,1
757,1000,0,0,1600,142,0
758,10000,0,0,1600,147,1
759,1000,0,0,1600,143,0
760,1000000,12346,3,1600,26,0
761,100000,0,0,1600,40,1
762,100000,6205,4,1600,41,1
763,10000,0,0,1600,148,1
764,1000,0,0,1600,144,0
765,10000,0,0,1600,149,1
766,10000000,0,0,1600,2,0
767,1000,0,0,1600,145,0
768,1000,551,5,1600,146,0
769,10000,0,0,1600,150,1
770,1000,0,0,1600,147,0
771,100000,0,0,1600,42,1
772,100000,6003,3,1600,43,1
773,100000,4481,4,1600,44,1
774,10000,0,0,1600,151,1
775,10000,5061,3,1600,152,1
776,10000,1361,4,1600,153,1
777,10000,1241,5,1600,154,1
778,100000,4526,3,1600,45,1
779,1000,0,0,1600,148,0
780,100000,4159,4,1600,46,1
781,1000000,12294,4,1600,27,0
782,100000,4131,4,1600,47,1
783,100000,4058,4,1600,48,1
784,10000,0,0,1600,155,1
785,1000,0,0,1600,149,0
786,100000,4057,3,1600,49,1
787,100000,4053,4,1600,50,1
788,100000,5563,4,1600,51,1
789,10000,0,0,1600,156,1
790,10000,1124,4,1600,157,1
791,10000,2347,3,1600,158,1
792,10000,1837,4,1600,159,1
793,10000,931,4,1600,160,1
794,100000,5643,3,1600,52,1
795,10000,2321,4,1600,161,1
796,1000,0,0,1600,150,0
797,100000,5681,4,1600,53,1
798,100000,5690,3,1600,54,1
799,100000,5635,4,1600,55,1
800,10000,0,0,1600,162,1
801,10000,2085,3,1600,163,1
802,10000,4860,3,1600,164,1
803,10000,1325,4,1600,165,1
804,1000,0,0,1600,151,0
805,100000,5613,3,1600,56,1
806,1000000,12324,3,1600,28,0
807,100000,5600,4,1600,57,1
808,100000,7880,3,1600,58,1
809,100000,7816,3,1600,59,1
810,10000,0,0,1600,166,1
811,10000,5129,3,1600,167,1
812,1000,0,0,1600,152,0
813,100000,7774,3,1600,60,1
814,100000,7937,3,1600,61,1
815,100000,7865,3,1600,62,1
816,100000,7671,4,1600,63,1
817,10000,0,0,1600,168,1
818,1000,0,0,1600,153,0
819,100000,7620,3,1600,64,1
820,100000,7615,3,1600,65,1
821,100000,7729,3,1600,66,1
822,100000,7766,3,1600,67,1
823,10000,0,0,1600,169,1
824,1000,0,0,1600,154,0
825,1000,520,4,1600,155,0
826,10000,2370,3,1600,170,1
827,10000,2965,3,1600,171,1
828,10000,2291,3,1600,172,1
829,10000,3707,3,1600,173,1
830,10000,3235,3,1600,174,1
831,10000,2694,3,1600,175,1
832,10000,1802,4,1600,176,1
833,10000,2913,3,1600,177,1
834,10000,1483,3,1600,178,1
835,10000,3294,3,1600,179,1
