,vertices,delta,runtime,deltafactor,seed
12355,10000,2786,2,97,13
12356,10000,4451,2,99,8
12357,10000,734,3,98,9
12358,10000,4451,2,96,8
12359,10000,2371,2,95,17
12360,10000,2957,2,97,14
12361,10000,734,2,99,9
12362,10000,1431,2,98,10
12363,10000,734,2,96,9
12364,10000,3397,2,95,18
12365,10000,1778,2,97,15
12366,10000,1431,2,99,10
12367,10000,1431,2,96,10
12368,10000,1187,2,95,19
12369,10000,954,3,98,11
12370,10000,1881,2,97,16
12371,10000,954,2,99,11
12372,10000,954,2,96,11
12373,10000,1416,2,95,0
12374,10000,2371,2,97,17
12375,10000,748,3,98,12
12376,10000,748,2,99,12
12377,10000,748,2,96,12
12378,10000,1118,2,95,1
12379,10000,3397,2,97,18
12380,10000,2786,2,98,13
12381,10000,2786,2,99,13
12382,10000,2786,2,96,13
12383,10000,5547,2,95,2
12384,10000,2957,2,98,14
12385,10000,1187,3,97,19
12386,10000,2957,2,99,14
12387,10000,2957,2,96,14
12388,10000,4861,2,95,3
12389,10000,1778,2,98,15
12390,10000,1416,2,97,0
12391,10000,1778,2,99,15
12392,10000,1778,2,96,15
12393,10000,2368,2,95,4
12394,10000,1881,2,98,16
12395,10000,1118,2,97,1
12396,10000,1881,2,99,16
12397,10000,2243,2,95,5
12398,10000,1881,2,96,16
12399,10000,2371,2,98,17
12400,10000,5547,2,97,2
12401,10000,2371,2,99,17
12402,10000,2292,2,95,6
12403,10000,2371,2,96,17
12404,10000,3397,2,98,18
12405,10000,4861,2,97,3
12406,10000,3397,2,99,18
12407,10000,2395,2,95,7
12408,10000,3397,2,96,18
12409,10000,1187,2,98,19
12410,10000,2368,2,97,4
12411,10000,4451,2,95,8
12412,10000,1187,3,99,19
12413,10000,1187,2,96,19
12414,10000,1416,2,98,0
12415,10000,2243,2,97,5
12416,10000,734,2,95,9
12417,10000,1416,2,99,0
12418,10000,1416,2,96,0
12419,10000,1118,2,98,1
12420,10000,2292,2,97,6
12421,10000,1431,2,95,10
12422,10000,1118,2,99,1
12423,10000,5547,2,98,2
12424,10000,2395,2,97,7
12425,10000,1118,3,96,1
12426,10000,954,2,95,11
12427,10000,5547,2,99,2
12428,10000,4861,2,98,3
12429,10000,4451,2,97,8
12430,10000,5547,2,96,2
12431,10000,748,3,95,12
12432,10000,4861,2,99,3
12433,10000,2368,2,98,4
12434,10000,734,2,97,9
12435,10000,4861,2,96,3
12436,10000,2786,2,95,13
12437,10000,2368,2,99,4
12438,10000,2243,2,98,5
12439,10000,1431,2,97,10
12440,10000,2368,2,96,4
12441,10000,2243,2,99,5
12442,10000,2957,2,95,14
12443,10000,2292,2,98,6
12444,10000,954,2,97,11
12445,10000,2243,2,96,5
12446,10000,2292,2,99,6
12447,10000,2395,2,98,7
12448,10000,1778,2,95,15
12449,10000,748,2,97,12
12450,10000,2292,2,96,6
12451,10000,2395,2,99,7
12452,10000,4451,2,98,8
12453,10000,1881,2,95,16
12454,10000,2786,2,97,13
12455,10000,2395,2,96,7
12456,10000,4451,2,99,8
12457,10000,2371,2,95,17
12458,10000,734,3,98,9
12459,10000,2957,2,97,14
12460,10000,4451,2,96,8
12461,10000,734,2,99,9
12462,10000,3397,2,95,18
12463,10000,1431,2,98,10
12464,10000,1778,2,97,15
12465,10000,1431,2,99,10
12466,10000,734,3,96,9
12467,10000,1187,2,95,19
12468,10000,954,2,98,11
12469,10000,1881,2,97,16
12470,10000,954,2,99,11
12471,10000,1431,2,96,10
12472,10000,1416,2,95,0
12473,10000,2371,2,97,17
12474,10000,748,3,98,12
12475,10000,748,2,99,12
12476,10000,954,2,96,11
12477,10000,1118,2,95,1
12478,10000,2786,2,98,13
12479,10000,3397,2,97,18
12480,10000,2786,2,99,13
12481,10000,748,2,96,12
12482,10000,5547,2,95,2
12483,10000,2957,2,98,14
12484,10000,1187,2,97,19
12485,10000,2786,2,96,13
12486,10000,2957,2,99,14
12487,10000,4861,2,95,3
12488,10000,1778,2,98,15
12489,10000,1416,2,97,0
12490,10000,2957,2,96,14
12491,10000,1778,2,99,15
12492,10000,2368,2,95,4
12493,10000,1881,2,98,16
12494,10000,1118,2,97,1
12495,10000,1778,2,96,15
12496,10000,1881,2,99,16
12497,10000,2243,2,95,5
12498,10000,2371,2,98,17
12499,10000,5547,2,97,2
12500,10000,1881,2,96,16
12501,10000,2371,2,99,17
12502,10000,2292,2,95,6
12503,10000,3397,2,98,18
12504,10000,4861,2,97,3
12505,10000,2371,2,96,17
12506,10000,3397,2,99,18
12507,10000,2395,2,95,7
12508,10000,1187,2,98,19
12509,10000,2368,2,97,4
12510,10000,3397,2,96,18
12511,10000,1187,2,99,19
12512,10000,4451,2,95,8
12513,10000,1416,2,98,0
12514,10000,2243,2,97,5
12515,10000,1187,2,96,19
12516,10000,1416,2,99,0
12517,10000,1118,2,98,1
12518,10000,734,3,95,9
12519,10000,2292,2,97,6
12520,10000,1416,2,96,0
12521,10000,1118,2,99,1
12522,10000,5547,2,98,2
12523,10000,1431,2,95,10
12524,10000,2395,2,97,7
12525,10000,1118,2,96,1
12526,10000,5547,2,99,2
12527,10000,4861,2,98,3
12528,10000,954,2,95,11
12529,10000,4451,2,97,8
12530,10000,5547,2,96,2
12531,10000,4861,2,99,3
12532,10000,2368,2,98,4
12533,10000,748,2,95,12
12534,10000,4861,2,96,3
12535,10000,734,3,97,9
12536,10000,2368,2,99,4
12537,10000,2243,2,98,5
12538,10000,2786,2,95,13
12539,10000,2368,2,96,4
12540,10000,1431,2,97,10
12541,10000,2243,2,99,5
12542,10000,2292,2,98,6
12543,10000,2957,2,95,14
12544,10000,2243,2,96,5
12545,10000,954,2,97,11
12546,10000,2292,2,99,6
12547,10000,2395,2,98,7
12548,10000,1778,2,95,15
12549,10000,2292,2,96,6
12550,10000,748,2,97,12
12551,10000,2395,2,99,7
12552,10000,4451,2,98,8
12553,10000,1881,2,95,16
12554,10000,2395,2,96,7
12555,10000,2786,2,97,13
12556,10000,734,2,98,9
12557,10000,4451,2,99,8
12558,10000,2371,2,95,17
12559,10000,4451,2,96,8
12560,10000,2957,2,97,14
12561,10000,1431,2,98,10
12562,10000,734,2,99,9
12563,10000,3397,2,95,18
12564,10000,734,2,96,9
12565,10000,1778,2,97,15
12566,10000,954,2,98,11
12567,10000,1431,2,99,10
12568,10000,1187,2,95,19
12569,10000,1431,2,96,10
12570,10000,1881,2,97,16
12571,10000,748,2,98,12
12572,10000,954,2,99,11
12573,10000,1416,2,95,0
12574,10000,954,2,96,11
12575,10000,2371,2,97,17
12576,10000,2786,2,98,13
12577,10000,748,2,99,12
12578,10000,1118,2,95,1
12579,10000,748,2,96,12
12580,10000,3397,2,97,18
12581,10000,2957,2,98,14
12582,10000,2786,2,99,13
12583,10000,5547,2,95,2
12584,10000,1187,2,97,19
12585,10000,2786,2,96,13
12586,10000,1778,2,98,15
12587,10000,2957,2,99,14
12588,10000,4861,2,95,3
12589,10000,1416,2,97,0
12590,10000,2957,2,96,14
12591,10000,1881,2,98,16
12592,10000,1778,2,99,15
12593,10000,2368,2,95,4
12594,10000,1118,2,97,1
12595,10000,1778,2,96,15
12596,10000,2371,2,98,17
12597,10000,1881,2,99,16
12598,10000,2243,2,95,5
12599,10000,5547,2,97,2
12600,10000,1881,2,96,16
12601,10000,3397,2,98,18
12602,10000,2371,2,99,17
12603,10000,2292,2,95,6
12604,10000,4861,2,97,3
12605,10000,2371,2,96,17
12606,10000,1187,2,98,19
12607,10000,3397,2,99,18
12608,10000,2395,2,95,7
12609,10000,2368,2,97,4
12610,10000,1416,2,98,0
12611,10000,3397,2,96,18
12612,10000,1187,3,99,19
12613,10000,4451,2,95,8
12614,10000,2243,2,97,5
12615,10000,1118,2,98,1
12616,10000,1187,2,96,19
12617,10000,1416,2,99,0
12618,10000,734,2,95,9
12619,10000,2292,2,97,6
12620,10000,5547,2,98,2
12621,10000,1416,2,96,0
12622,10000,1118,2,99,1
12623,10000,1431,2,95,10
12624,10000,2395,2,97,7
12625,10000,4861,2,98,3
12626,10000,1118,2,96,1
12627,10000,5547,2,99,2
12628,10000,954,2,95,11
12629,10000,4451,2,97,8
12630,10000,2368,2,98,4
12631,10000,5547,2,96,2
12632,10000,4861,2,99,3
12633,10000,748,3,95,12
12634,10000,734,2,97,9
12635,10000,2243,2,98,5
12636,10000,4861,2,96,3
12637,10000,2368,2,99,4
12638,10000,2786,2,95,13
12639,10000,2292,2,98,6
12640,10000,1431,3,97,10
12641,10000,2368,2,96,4
12642,10000,2243,2,99,5
12643,10000,2957,2,95,14
12644,10000,2395,2,98,7
12645,10000,954,2,97,11
12646,10000,2243,2,96,5
12647,10000,2292,2,99,6
12648,10000,1778,2,95,15
12649,10000,4451,2,98,8
12650,10000,2292,2,96,6
12651,10000,748,2,97,12
12652,10000,2395,2,99,7
12653,10000,1881,2,95,16
12654,10000,734,3,98,9
12655,10000,2395,2,96,7
12656,10000,2786,2,97,13
12657,10000,4451,2,99,8
12658,10000,2371,2,95,17
12659,10000,1431,3,98,10
12660,10000,2957,2,97,14
12661,10000,4451,2,96,8
12662,10000,734,2,99,9
12663,10000,3397,2,95,18
12664,10000,954,2,98,11
12665,10000,1778,2,97,15
12666,10000,734,2,96,9
12667,10000,1187,2,95,19
12668,10000,1431,3,99,10
12669,10000,1881,2,97,16
12670,10000,1431,2,96,10
12671,10000,748,3,98,12
12672,10000,954,2,99,11
12673,10000,1416,2,95,0
12674,10000,2371,2,97,17
12675,10000,954,2,96,11
12676,10000,2786,2,98,13
12677,10000,748,2,99,12
12678,10000,1118,2,95,1
12679,10000,3397,2,97,18
12680,10000,748,2,96,12
12681,10000,2957,2,98,14
12682,10000,2786,2,99,13
12683,10000,5547,2,95,2
12684,10000,1187,2,97,19
12685,10000,2786,2,96,13
12686,10000,1778,2,98,15
12687,10000,2957,2,99,14
12688,10000,4861,2,95,3
12689,10000,1416,2,97,0
12690,10000,2957,2,96,14
12691,10000,1881,2,98,16
12692,10000,1778,2,99,15
12693,10000,2368,2,95,4
12694,10000,1118,2,97,1
12695,10000,1778,2,96,15
12696,10000,2371,2,98,17
12697,10000,1881,2,99,16
12698,10000,2243,2,95,5
12699,10000,5547,2,97,2
12700,10000,1881,2,96,16
12701,10000,3397,2,98,18
12702,10000,2292,2,95,6
12703,10000,2371,3,99,17
12704,10000,4861,2,97,3
12705,10000,2371,2,96,17
12706,10000,1187,2,98,19
12707,10000,2395,2,95,7
12708,10000,3397,2,99,18
12709,10000,2368,2,97,4
12710,10000,1416,2,98,0
12711,10000,3397,2,96,18
12712,10000,4451,2,95,8
12713,10000,1187,2,99,19
12714,10000,2243,2,97,5
12715,10000,1187,2,96,19
12716,10000,1118,2,98,1
12717,10000,1416,2,99,0
12718,10000,734,2,95,9
12719,10000,2292,2,97,6
12720,10000,1416,2,96,0
12721,10000,5547,2,98,2
12722,10000,1118,2,99,1
12723,10000,1431,2,95,10
12724,10000,2395,2,97,7
12725,10000,1118,2,96,1
12726,10000,4861,2,98,3
12727,10000,5547,2,99,2
12728,10000,4451,2,97,8
12729,10000,954,3,95,11
12730,10000,5547,2,96,2
12731,10000,2368,2,98,4
12732,10000,4861,2,99,3
12733,10000,734,2,97,9
12734,10000,4861,2,96,3
12735,10000,748,2,95,12
12736,10000,2243,2,98,5
12737,10000,2368,2,99,4
12738,10000,1431,2,97,10
12739,10000,2368,2,96,4
12740,10000,2786,2,95,13
12741,10000,2292,2,98,6
12742,10000,2243,2,99,5
12743,10000,954,2,97,11
12744,10000,2243,2,96,5
12745,10000,2957,2,95,14
12746,10000,2395,2,98,7
12747,10000,2292,2,99,6
12748,10000,748,2,97,12
12749,10000,2292,2,96,6
12750,10000,1778,2,95,15
12751,10000,4451,2,98,8
12752,10000,2395,2,99,7
12753,10000,2786,2,97,13
12754,10000,2395,2,96,7
12755,10000,1881,2,95,16
12756,10000,734,2,98,9
12757,10000,4451,2,99,8
12758,10000,2371,2,95,17
12759,10000,4451,2,96,8
12760,10000,2957,3,97,14
12761,10000,1431,2,98,10
12762,10000,734,2,99,9
12763,10000,3397,2,95,18
12764,10000,734,2,96,9
12765,10000,1778,2,97,15
12766,10000,954,2,98,11
12767,10000,1431,2,99,10
12768,10000,1187,2,95,19
12769,10000,1431,2,96,10
12770,10000,1881,2,97,16
12771,10000,748,2,98,12
12772,10000,954,2,99,11
12773,10000,1416,2,95,0
12774,10000,954,2,96,11
12775,10000,2786,2,98,13
12776,10000,2371,3,97,17
12777,10000,1118,2,95,1
12778,10000,748,3,99,12
12779,10000,748,2,96,12
12780,10000,2957,2,98,14
12781,10000,3397,2,97,18
12782,10000,5547,2,95,2
12783,10000,2786,2,99,13
12784,10000,2786,2,96,13
12785,10000,1778,2,98,15
12786,10000,1187,2,97,19
12787,10000,4861,2,95,3
12788,10000,2957,2,99,14
12789,10000,2957,2,96,14
12790,10000,1881,2,98,16
12791,10000,1416,2,97,0
12792,10000,2368,2,95,4
12793,10000,1778,2,99,15
12794,10000,1778,2,96,15
12795,10000,2371,2,98,17
12796,10000,1118,2,97,1
12797,10000,2243,2,95,5
12798,10000,1881,2,99,16
12799,10000,1881,2,96,16
12800,10000,3397,2,98,18
12801,10000,5547,2,97,2
12802,10000,2292,2,95,6
12803,10000,2371,2,99,17
12804,10000,2371,2,96,17
12805,10000,4861,2,97,3
12806,10000,1187,3,98,19
12807,10000,2395,2,95,7
12808,10000,3397,2,99,18
12809,10000,3397,2,96,18
12810,10000,2368,2,97,4
12811,10000,1416,2,98,0
12812,10000,4451,2,95,8
12813,10000,1187,2,99,19
12814,10000,1187,3,96,19
12815,10000,2243,2,97,5
12816,10000,1118,2,98,1
12817,10000,734,2,95,9
12818,10000,1416,2,99,0
12819,10000,1416,2,96,0
12820,10000,2292,2,97,6
12821,10000,5547,2,98,2
12822,10000,1431,2,95,10
12823,10000,1118,2,99,1
12824,10000,1118,2,96,1
12825,10000,2395,2,97,7
12826,10000,4861,2,98,3
12827,10000,5547,2,99,2
12828,10000,954,3,95,11
12829,10000,5547,2,96,2
12830,10000,4451,2,97,8
12831,10000,2368,2,98,4
12832,10000,4861,2,99,3
12833,10000,4861,2,96,3
12834,10000,748,3,95,12
12835,10000,734,2,97,9
12836,10000,2243,2,98,5
12837,10000,2368,2,99,4
12838,10000,2368,2,96,4
12839,10000,2786,2,95,13
12840,10000,1431,2,97,10
12841,10000,2292,2,98,6
12842,10000,2243,2,99,5
12843,10000,2243,2,96,5
12844,10000,2957,2,95,14
12845,10000,2395,2,98,7
12846,10000,954,3,97,11
12847,10000,2292,2,99,6
12848,10000,2292,2,96,6
12849,10000,1778,2,95,15
12850,10000,4451,2,98,8
12851,10000,748,2,97,12
12852,10000,2395,2,99,7
12853,10000,2395,2,96,7
12854,10000,1881,2,95,16
12855,10000,734,2,98,9
12856,10000,2786,2,97,13
12857,10000,4451,2,99,8
12858,10000,4451,2,96,8
12859,10000,2371,2,95,17
12860,10000,1431,2,98,10
12861,10000,2957,2,97,14
12862,10000,734,2,96,9
12863,10000,734,3,99,9
12864,10000,3397,2,95,18
12865,10000,954,2,98,11
12866,10000,1778,2,97,15
12867,10000,1431,2,99,10
12868,10000,1431,2,96,10
12869,10000,748,2,98,12
12870,10000,1187,3,95,19
12871,10000,1881,2,97,16
12872,10000,954,2,99,11
12873,10000,2786,2,98,13
12874,10000,1416,2,95,0
12875,10000,954,3,96,11
12876,10000,2371,2,97,17
12877,10000,748,2,99,12
12878,10000,2957,2,98,14
12879,10000,1118,2,95,1
12880,10000,748,2,96,12
12881,10000,3397,2,97,18
12882,10000,2786,2,99,13
12883,10000,1778,2,98,15
12884,10000,5547,2,95,2
12885,10000,2786,2,96,13
12886,10000,1187,2,97,19
12887,10000,2957,2,99,14
12888,10000,1881,2,98,16
12889,10000,4861,2,95,3
12890,10000,2957,2,96,14
12891,10000,1416,2,97,0
12892,10000,1778,2,99,15
12893,10000,2371,2,98,17
12894,10000,2368,2,95,4
12895,10000,1778,2,96,15
12896,10000,1118,2,97,1
12897,10000,1881,2,99,16
12898,10000,3397,2,98,18
12899,10000,2243,2,95,5
12900,10000,1881,2,96,16
12901,10000,5547,2,97,2
12902,10000,2371,2,99,17
12903,10000,1187,2,98,19
12904,10000,2292,2,95,6
12905,10000,2371,2,96,17
12906,10000,4861,2,97,3
12907,10000,3397,2,99,18
12908,10000,1416,2,98,0
12909,10000,2395,2,95,7
12910,10000,2368,2,97,4
12911,10000,3397,3,96,18
12912,10000,1187,2,99,19
12913,10000,1118,2,98,1
12914,10000,4451,2,95,8
12915,10000,2243,2,97,5
12916,10000,1187,2,96,19
12917,10000,1416,2,99,0
12918,10000,5547,2,98,2
12919,10000,734,2,95,9
12920,10000,2292,2,97,6
12921,10000,1416,2,96,0
12922,10000,1118,2,99,1
12923,10000,4861,2,98,3
12924,10000,2395,2,97,7
12925,10000,1431,2,95,10
12926,10000,1118,2,96,1
12927,10000,5547,2,99,2
12928,10000,4451,2,97,8
12929,10000,2368,3,98,4
12930,10000,954,2,95,11
12931,10000,5547,2,96,2
12932,10000,4861,2,99,3
12933,10000,2243,2,98,5
12934,10000,748,2,95,12
12935,10000,734,3,97,9
12936,10000,4861,2,96,3
12937,10000,2368,2,99,4
12938,10000,2292,2,98,6
12939,10000,2786,2,95,13
12940,10000,1431,2,97,10
12941,10000,2368,2,96,4
12942,10000,2243,3,99,5
12943,10000,2395,2,98,7
12944,10000,2957,2,95,14
12945,10000,954,2,97,11
12946,10000,2243,2,96,5
12947,10000,2292,2,99,6
12948,10000,4451,2,98,8
12949,10000,1778,2,95,15
12950,10000,748,2,97,12
12951,10000,2292,2,96,6
12952,10000,2395,2,99,7
12953,10000,734,3,98,9
12954,10000,1881,2,95,16
12955,10000,2786,2,97,13
12956,10000,2395,2,96,7
12957,10000,4451,2,99,8
12958,10000,1431,2,98,10
12959,10000,2371,2,95,17
12960,10000,2957,2,97,14
12961,10000,4451,2,96,8
12962,10000,734,2,99,9
12963,10000,954,2,98,11
12964,10000,3397,2,95,18
12965,10000,1778,2,97,15
12966,10000,734,2,96,9
12967,10000,1431,2,99,10
12968,10000,748,2,98,12
12969,10000,1187,2,95,19
12970,10000,1881,2,97,16
12971,10000,1431,2,96,10
12972,10000,954,3,99,11
12973,10000,1416,2,95,0
12974,10000,2786,2,98,13
12975,10000,954,2,96,11
12976,10000,2371,3,97,17
12977,10000,748,2,99,12
12978,10000,1118,2,95,1
12979,10000,2957,2,98,14
12980,10000,748,3,96,12
12981,10000,3397,2,97,18
12982,10000,2786,2,99,13
12983,10000,5547,2,95,2
12984,10000,1778,2,98,15
12985,10000,2786,2,96,13
12986,10000,1187,2,97,19
12987,10000,2957,2,99,14
12988,10000,4861,2,95,3
12989,10000,1881,2,98,16
12990,10000,2957,2,96,14
12991,10000,1416,2,97,0
12992,10000,1778,2,99,15
12993,10000,2368,2,95,4
12994,10000,2371,2,98,17
12995,10000,1778,2,96,15
12996,10000,1118,2,97,1
12997,10000,1881,2,99,16
12998,10000,3397,2,98,18
12999,10000,2243,2,95,5
13000,10000,1881,2,96,16
13001,10000,5547,2,97,2
13002,10000,2371,2,99,17
13003,10000,1187,2,98,19
13004,10000,2292,2,95,6
13005,10000,2371,2,96,17
13006,10000,4861,2,97,3
13007,10000,3397,2,99,18
13008,10000,1416,2,98,0
13009,10000,2395,2,95,7
13010,10000,3397,2,96,18
13011,10000,2368,2,97,4
13012,10000,1187,2,99,19
13013,10000,1118,2,98,1
13014,10000,4451,2,95,8
13015,10000,1187,2,96,19
13016,10000,2243,2,97,5
13017,10000,1416,2,99,0
13018,10000,5547,2,98,2
13019,10000,734,2,95,9
13020,10000,1416,2,96,0
13021,10000,2292,2,97,6
13022,10000,1118,2,99,1
13023,10000,4861,2,98,3
13024,10000,1431,2,95,10
13025,10000,2395,2,97,7
13026,10000,1118,3,96,1
13027,10000,5547,2,99,2
13028,10000,2368,2,98,4
13029,10000,954,2,95,11
13030,10000,4451,2,97,8
13031,10000,5547,2,96,2
13032,10000,4861,2,99,3
13033,10000,2243,2,98,5
13034,10000,748,2,95,12
13035,10000,734,2,97,9
13036,10000,4861,2,96,3
13037,10000,2368,2,99,4
13038,10000,2292,2,98,6
13039,10000,2786,2,95,13
13040,10000,1431,2,97,10
13041,10000,2243,2,99,5
13042,10000,2368,2,96,4
13043,10000,2957,2,95,14
13044,10000,2395,2,98,7
13045,10000,954,2,97,11
13046,10000,2292,2,99,6
13047,10000,2243,2,96,5
13048,10000,1778,2,95,15
13049,10000,4451,2,98,8
13050,10000,748,2,97,12
13051,10000,2395,2,99,7
13052,10000,2292,2,96,6
13053,10000,1881,2,95,16
13054,10000,734,2,98,9
13055,10000,2786,2,97,13
13056,10000,4451,2,99,8
13057,10000,2395,3,96,7
13058,10000,1431,2,98,10
13059,10000,2957,2,97,14
13060,10000,2371,3,95,17
13061,10000,734,2,99,9
13062,10000,4451,2,96,8
13063,10000,954,2,98,11
13064,10000,1778,2,97,15
13065,10000,3397,2,95,18
13066,10000,1431,2,99,10
13067,10000,734,2,96,9
13068,10000,748,2,98,12
13069,10000,1881,2,97,16
13070,10000,1187,2,95,19
13071,10000,954,2,99,11
13072,10000,1431,2,96,10
13073,10000,2786,2,98,13
13074,10000,2371,2,97,17
13075,10000,1416,2,95,0
13076,10000,748,2,99,12
13077,10000,954,2,96,11
13078,10000,2957,2,98,14
13079,10000,3397,2,97,18
13080,10000,1118,2,95,1
13081,10000,2786,2,99,13
13082,10000,1778,2,98,15
13083,10000,748,2,96,12
13084,10000,1187,2,97,19
13085,10000,5547,2,95,2
13086,10000,2957,2,99,14
13087,10000,1881,2,98,16
13088,10000,2786,2,96,13
13089,10000,1416,2,97,0
13090,10000,4861,2,95,3
13091,10000,1778,2,99,15
13092,10000,2371,2,98,17
13093,10000,2957,2,96,14
13094,10000,1118,2,97,1
13095,10000,2368,2,95,4
13096,10000,1881,2,99,16
13097,10000,3397,2,98,18
13098,10000,1778,2,96,15
13099,10000,5547,2,97,2
13100,10000,2243,2,95,5
13101,10000,2371,2,99,17
13102,10000,1187,2,98,19
13103,10000,1881,2,96,16
13104,10000,4861,2,97,3
13105,10000,2292,2,95,6
13106,10000,3397,2,99,18
13107,10000,1416,2,98,0
13108,10000,2371,2,96,17
13109,10000,2368,2,97,4
13110,10000,2395,2,95,7
13111,10000,1187,2,99,19
13112,10000,1118,2,98,1
13113,10000,3397,2,96,18
13114,10000,2243,2,97,5
13115,10000,4451,2,95,8
13116,10000,1416,2,99,0
13117,10000,5547,2,98,2
13118,10000,2292,2,97,6
13119,10000,1187,2,96,19
13120,10000,734,2,95,9
13121,10000,1118,2,99,1
13122,10000,4861,2,98,3
13123,10000,2395,2,97,7
13124,10000,1416,2,96,0
13125,10000,1431,2,95,10
13126,10000,5547,2,99,2
13127,10000,2368,2,98,4
13128,10000,4451,2,97,8
13129,10000,1118,2,96,1
13130,10000,954,2,95,11
13131,10000,4861,2,99,3
13132,10000,2243,2,98,5
13133,10000,5547,2,96,2
13134,10000,734,3,97,9
13135,10000,748,2,95,12
13136,10000,2368,2,99,4
13137,10000,2292,2,98,6
13138,10000,4861,2,96,3
13139,10000,1431,2,97,10
13140,10000,2786,2,95,13
13141,10000,2243,2,99,5
13142,10000,2395,2,98,7
13143,10000,2368,2,96,4
13144,10000,954,2,97,11
13145,10000,2957,2,95,14
13146,10000,2292,2,99,6
13147,10000,4451,2,98,8
13148,10000,2243,2,96,5
13149,10000,748,2,97,12
13150,10000,2395,2,99,7
13151,10000,1778,2,95,15
13152,10000,734,3,98,9
13153,10000,2292,2,96,6
13154,10000,2786,2,97,13
13155,10000,4451,2,99,8
13156,10000,1881,2,95,16
13157,10000,1431,2,98,10
13158,10000,2957,2,97,14
13159,10000,2395,2,96,7
13160,10000,734,2,99,9
13161,10000,2371,2,95,17
13162,10000,954,3,98,11
13163,10000,1778,2,97,15
13164,10000,4451,2,96,8
13165,10000,1431,2,99,10
13166,10000,3397,2,95,18
13167,10000,748,2,98,12
13168,10000,1881,2,97,16
13169,10000,954,2,99,11
13170,10000,734,3,96,9
13171,10000,1187,2,95,19
13172,10000,2786,2,98,13
13173,10000,2371,2,97,17
13174,10000,748,2,99,12
13175,10000,1431,2,96,10
13176,10000,1416,2,95,0
13177,10000,2957,2,98,14
13178,10000,3397,2,97,18
13179,10000,2786,2,99,13
13180,10000,954,2,96,11
13181,10000,1778,2,98,15
13182,10000,1118,3,95,1
13183,10000,1187,2,97,19
13184,10000,2957,2,99,14
13185,10000,748,2,96,12
13186,10000,1881,2,98,16
13187,10000,5547,2,95,2
13188,10000,1416,2,97,0
13189,10000,1778,2,99,15
13190,10000,2786,2,96,13
13191,10000,2371,2,98,17
13192,10000,4861,2,95,3
13193,10000,1118,2,97,1
13194,10000,1881,2,99,16
13195,10000,2957,2,96,14
13196,10000,3397,2,98,18
13197,10000,2368,2,95,4
13198,10000,5547,2,97,2
13199,10000,2371,2,99,17
13200,10000,1778,2,96,15
13201,10000,1187,2,98,19
13202,10000,2243,2,95,5
13203,10000,4861,2,97,3
13204,10000,3397,2,99,18
13205,10000,1881,2,96,16
13206,10000,1416,2,98,0
13207,10000,2292,2,95,6
13208,10000,2368,2,97,4
13209,10000,1187,2,99,19
13210,10000,2371,2,96,17
13211,10000,1118,2,98,1
13212,10000,2395,2,95,7
13213,10000,2243,2,97,5
13214,10000,1416,2,99,0
13215,10000,3397,2,96,18
13216,10000,5547,2,98,2
13217,10000,4451,2,95,8
13218,10000,2292,2,97,6
13219,10000,1187,2,96,19
13220,10000,1118,3,99,1
13221,10000,4861,2,98,3
13222,10000,734,3,95,9
13223,10000,2395,2,97,7
13224,10000,1416,2,96,0
13225,10000,5547,2,99,2
13226,10000,2368,2,98,4
13227,10000,1431,2,95,10
13228,10000,4451,2,97,8
13229,10000,1118,2,96,1
13230,10000,4861,2,99,3
13231,10000,2243,2,98,5
13232,10000,734,2,97,9
13233,10000,954,3,95,11
13234,10000,5547,2,96,2
13235,10000,2292,2,98,6
13236,10000,2368,2,99,4
13237,10000,1431,2,97,10
13238,10000,748,2,95,12
13239,10000,4861,2,96,3
13240,10000,2395,2,98,7
13241,10000,2243,2,99,5
13242,10000,954,2,97,11
13243,10000,2786,2,95,13
13244,10000,2368,2,96,4
13245,10000,4451,2,98,8
13246,10000,2292,2,99,6
13247,10000,748,2,97,12
13248,10000,2957,2,95,14
13249,10000,2243,2,96,5
13250,10000,734,2,98,9
13251,10000,2395,2,99,7
13252,10000,2786,2,97,13
13253,10000,1778,2,95,15
13254,10000,2292,2,96,6
13255,10000,1431,2,98,10
13256,10000,4451,2,99,8
13257,10000,2957,2,97,14
13258,10000,1881,2,95,16
13259,10000,2395,2,96,7
13260,10000,954,3,98,11
13261,10000,734,2,99,9
13262,10000,1778,2,97,15
13263,10000,2371,2,95,17
13264,10000,4451,2,96,8
13265,10000,1431,2,99,10
13266,10000,748,3,98,12
13267,10000,1881,2,97,16
13268,10000,3397,2,95,18
13269,10000,734,2,96,9
13270,10000,954,2,99,11
13271,10000,2786,2,98,13
13272,10000,2371,2,97,17
13273,10000,1187,2,95,19
13274,10000,1431,2,96,10
13275,10000,2957,2,98,14
13276,10000,748,3,99,12
13277,10000,3397,2,97,18
13278,10000,1416,2,95,0
13279,10000,954,2,96,11
13280,10000,1778,2,98,15
13281,10000,2786,2,99,13
13282,10000,1187,2,97,19
13283,10000,1118,2,95,1
13284,10000,748,2,96,12
13285,10000,2957,2,99,14
13286,10000,1881,2,98,16
13287,10000,1416,2,97,0
13288,10000,5547,2,95,2
13289,10000,2786,2,96,13
13290,10000,1778,2,99,15
13291,10000,2371,2,98,17
13292,10000,1118,2,97,1
13293,10000,4861,2,95,3
13294,10000,2957,2,96,14
13295,10000,1881,2,99,16
